platform,brand,username,category,region,owner,snapshot_date,followers,suspect
Instagram,Nivea,niveame,Skin Care,Arabia,competitor,2026-03-01,178386,False
Instagram,Nivea,niveame,Skin Care,Arabia,competitor,2026-04-01,178325,False
Instagram,Nivea,niveame,Skin Care,Arabia,competitor,2026-05-01,175541,False
Instagram,Nivea,niveame,Skin Care,Arabia,competitor,2026-06-01,142600,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2025-04-01,38644,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2025-05-01,38822,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2025-06-01,38905,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2025-08-01,38548,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2025-09-01,38460,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2025-10-01,38253,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2025-11-25,38106,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2025-12-25,37992,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2026-01-01,37826,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2026-02-01,37771,False
Instagram,Nivea Men,niveamen.me,Skin Care,Arabia,competitor,2026-03-01,37518,False
Instagram,Olay,olay.arabia,Skin Care,Arabia,competitor,2022-12-01,28400,False
Instagram,Olay,olay.arabia,Skin Care,Arabia,competitor,2023-01-01,28600,False
Instagram,Olay,olay.arabia,Skin Care,Arabia,competitor,2023-02-01,28700,False
Instagram,Olay,olay.arabia,Skin Care,Arabia,competitor,2023-03-01,28900,False
Instagram,Olay,olay.arabia,Skin Care,Arabia,competitor,2023-04-01,29643,False
Instagram,Olay,olay.arabia,Skin Care,Arabia,competitor,2023-05-01,29872,False
Instagram,Olay,olay.arabia,Skin Care,Arabia,competitor,2023-06-01,30400,False
